voyage_id,revenue,expenses,pnl,tce,days,bunkers,commission,port,sailedIn,efficiency,expense,modified_by,modified_date
2A935489EDD65A2397A78585B5A224E2,805329.86135,450731.17739673506,78182.01728659833,19884.038352519532,17.833333333333332,370057.68898261,38253.168414125,80890.41,354598.68395326496,47.835990888382696,-38470.09,"Andersen, Thomas",2023-01-06T11:59:26
69C872A93C4830560C178BBA1E55E0B5,1615464.0521883334,524184.57800082915,602834.6825208378,34071.42888057774,32.02916666666667,275543.13,91408.32800082918,128004.88999999998,1091279.4741875045,76.94068593385929,29228.23,"syrjanen, Taina",2024-01-17T13:29:13.87
025EBBC212B51C5F6E2A6DB564F76ADD,695508.27,312329.80000000005,383178.47000000003,30061.399989103786,12.746527777777779,180446.45,25905.0,101270.08,383178.47000000003,2.848101265822785,4708.27,"Westerberg, Sara",2024-05-07T13:48:10.247
9CD23C74ED7F91E0FAD7AF79A1FE3914,1405672.9179,436891.55351338,-320101.96894671326,25555.894422157486,37.90833333333333,231311.80220788,63255.2813055,142324.47,968781.36438662,55.10338037413849,0.0,"Bergenser, Andrea",2024-08-26T15:40:28.89
3F9829611FAEC74FC148A97C5E7E3561,1399243.792725,565085.0471868075,-42904.44890625181,29483.532401634653,28.292361111111113,313316.02910512,80456.5180816875,165000.0,834158.7455381927,72.48763844199173,6312.5,"Nygaard, Nicolai",2024-09-05T20:00:10
358F13F970441AF33B6CDB099A158614,1454900.0,227078.41375000004,1227821.58625,13815.799179520842,88.87083333333332,206065.29375000004,18186.250000000004,2826.87,1227821.58625,58.72950488651967,0.0,"Sandhu, Shawn",2024-09-04T08:14:20.8
648ECB14EDECDB958EA876F662B33282,1270423.75,330874.50344724004,296493.6909972045,36526.75256576605,25.72222222222222,170854.62157224002,41288.771875000006,116527.9,939549.24655276,51.89094107299912,2203.21,"Dragheim, Carsten Bo",2024-03-04T16:08:24.703
82A8B6D2BA0A6C4ADEE84AAB4986F757,1501312.5,40329.01249999995,354516.8208333333,36971.3240194011,39.516666666666666,2796.1999999999534,37532.8125,0.0,1460983.4875,58.7146453428106,0.0,"Sandhu, Shawn",2024-09-06T01:45:15.127
3970004E515530B67F9495550D9E5BF7,912588.0183555554,912581.4474588889,6.570896666496992,0.13387225806105926,49.083333333333336,773728.607,20910.370458888887,60363.08,6.570896666496992,42.73921273979821,57579.39,"Contreras, Catherine",2023-09-28T21:34:47.743
BC2EF80A27F72AE9B665093EDCE70FF5,1266597.22,233263.7563719,800135.5469614334,67574.94040074768,15.291666666666666,106851.3567219,41164.40965,80584.03,1033333.4636281,30.834621329211743,4663.96,"Heng, Rainer",2024-08-28T11:22:43.943
C0D2F176552C341938CE651959FE6A10,5007467.192551444,1630179.720502816,3377287.472048628,57221.95505059447,59.020833333333336,1231336.00068903,126112.9898137861,272651.04,3377287.472048628,36.16401059469377,79.69,"Contreras, Catherine",2023-07-05T16:37:39.737
7F483D719DC863C8DC089899DE6A7E1F,1261476.44,157401.88705,-492644.1970500001,11409.16653209903,96.77083333333333,132675.3833,72919.34375,0.0,1104074.55295,88.24108510172829,-48192.84,"Andersen, Thomas",2022-09-20T13:40:17.05
E32C4D4222EBA846E1AFAF8B7AC310A6,1549554.1666666667,1134769.56777,414784.59889666655,7146.239245895596,58.04236111111111,774145.11652,56795.78125,228749.6,414784.59889666655,41.09865697263455,75079.07,"Warnement, William",2022-04-04T21:43:20.02
01158DCAB12113D289E89F4A6878E75E,1069946.4769499998,426302.587889625,186512.1182270415,17952.06570429293,35.85347222222222,165484.8602,61383.647689624995,217806.08,643643.8890603748,78.99427116486315,-18372.0,"Eden, Peter",2022-01-25T15:22:01.077
18B375888FF2BE72F844C4DB1326AB90,3305000.0,410049.35807256,2695674.8085941067,215004.844209372,13.464583333333334,142636.85807256,107412.5,140000.0,2894950.64192744,100.0,20000.0,"Webb, Alex",2022-04-22T17:11:07.85
A66F67F06D94BEA5058FED632768864C,5541627.589437779,2406000.459853917,3135627.129583862,41920.14879122811,74.8,1357272.372,199418.58785391666,778833.76,3135627.129583862,73.75316990701606,70475.74,"Kajrud, Michaela",2023-12-04T12:09:52.573
21E91AE7D74174F2887609A00F808C27,2747385.416672625,1356607.0685178835,1390778.3481547416,33312.056243227344,41.75,883681.93332866,103026.95312522344,358609.49,1390778.3481547416,82.53094910591471,11288.692063999999,"Dulin, Kyrylo",2024-08-27T12:38:14.723
1A54006E575C75BB6A1A5708B2EA530D,1309783.5874,974841.7010275,334941.8863725001,8678.187706941599,38.59583333333333,668744.8589999999,47040.3220275,164954.52,334941.8863725001,48.28244407568249,94102.0,"Contreras, Catherine",2022-11-03T15:53:57.793
21CECF09AD78B8764C22CF54569ECFCD,1001500.5,645296.19118231,356204.30881769,13830.939025440155,25.754166666666666,351787.99243231,37556.268749999996,255951.93,356204.30881769,80.8234630569656,0.0,"Ngunza, Jose",2023-05-26T18:45:18.093
557623A3C8FB83E63A9F9AA8ECA1C027,1058952.5340600833,650789.0760272531,408163.4580328303,26052.98668294662,15.666666666666666,247561.425,39278.71102725312,352377.36,408163.4580328303,16.702917093142272,11571.58,"Contreras, Catherine",2023-07-07T14:34:38.363
CF651AF344F7A0E9D68D6536EE6B307B,945134.17,364468.88413149,114331.95253517671,19922.754625938873,29.145833333333332,245956.00435649,52906.219775,40506.39,580665.28586851,8.86368006152663,25100.27,"Christensen, Victoria",2024-09-03T10:57:58.093
06DA7B821CA85F3231938535E44AA635,1639915.7436000002,471592.02646164,504795.8004716935,27762.147733980837,42.083333333333336,218607.59479464,53297.261667000006,197676.16999999998,1168323.7171383603,36.9880277252678,2011.0,"Andersen, Thomas",2024-07-25T08:04:14.16
E7FB52F6DA6506089FAFDFEC65EE9E58,1157407.3526706668,375183.3753960634,471890.64394127025,47891.26391477165,16.333333333333332,222615.085,66152.51039606334,77668.34,782223.9772746036,100.0,8747.44,"Andersen, Thomas",2023-02-28T10:01:09.383
FF1FF7ACC58B53368764536AD9CD2912,1216483.5866319444,396447.7581894075,171929.578442537,20877.118789244603,39.27916666666667,196377.92019097,54068.2679984375,119811.04999999999,820035.828442537,60.37541254125413,26190.52,"Lin, Zackary",2023-07-04T07:01:08.747
740CFAB83F65204DCCF27ED2542512CF,877868.5186187779,471613.4963451397,-126097.0610596952,11256.20010917492,36.09166666666667,285163.47493066,45581.89141447973,106733.47,406255.02227363817,46.21254116803078,34134.659999999996,"Rasmussen, Nadia",2022-05-27T09:28:54
D644037813A450A37FBE18D9ADA359B9,2488776.5216,777626.6229105301,1126541.5653561368,45368.53465371993,37.71666666666667,509314.26117453,55997.471736,212314.89,1711149.89868947,99.81384959046909,0.0,"Ervasti, Josh",2023-04-11T20:09:07.397
0FDB2BF260E37A8B9D6DDB0CC318DF83,1166780.07,545442.7956249999,109356.02437500004,20024.297817913255,31.029166666666665,368360.55,66872.71562500001,106842.70999999999,621337.274375,58.66255889815151,3366.8199999999997,"Ervasti, Josh",2023-08-06T15:27:16.247
5236AE6116FD7BFF85ED6DB5761248C5,1192421.8375843752,1447661.2777844141,-255239.44020003884,-8351.392726381639,30.5625,594455.444,41575.93378441406,642484.5599999999,-255239.44020003884,10.542569618231191,169145.34,"Contreras, Catherine",2023-11-06T17:04:08.99
2F3F2E14C634FDD8996C6A55547D1AD2,998276.8925000001,540599.66096875,457677.23153124994,46152.32586869747,9.916666666666666,193558.51,37185.19096875,303184.16000000003,457677.23153124994,18.206338503034388,6671.8,"Contreras, Catherine",2022-09-27T21:38:09.2
21ECFF2B28A17FAC8EA74AB59154AEB0,2376046.4794444446,1001300.7277808167,1374745.751663628,40275.75444327035,34.13333333333333,761865.14517665,87663.00260416667,28116.59,1374745.751663628,52.442508415127435,123655.98999999999,"Warnement, William",2024-07-01T21:45:29.777
723035CD2B8D3057C3F80B1822C384C1,3031938.84,643433.26652818,1762297.2401384865,72470.45987777962,32.958333333333336,348185.44277818,171411.09375,62103.1,2388505.57347182,89.32031157328694,61733.63,"Andersen, Thomas",2023-09-07T07:13:08.56
C7831BB6860EF7FDD8A2C37CA7F30F48,1397879.1589,422734.31071221,255311.51485445676,37931.079994338674,25.708333333333332,226424.93847546,80089.59368675,70317.97,975144.84818779,100.0,45901.808549999994,"Butcher, Carol",2024-08-29T15:23:24.32
5F9C912D19F82815B2FC6101196A2874,1314433.3344,280602.733368,403086.8510319999,31961.785939415175,32.34583333333333,127696.9,42719.08336800001,110186.75,1033830.6010319999,94.61206896551724,0.0,"Rasmussen, Nadia",2023-12-21T12:59:33.92
EB2550F715183E26D05A83D232DF84BD,1136601.6122249998,637796.5703281725,-237325.16643650614,10333.466556343421,48.270833333333336,463509.77793086,36939.552397312495,137338.24,498805.0418968272,46.08508014796548,9.0,"Rauston, Gustav",2023-02-27T03:52:39.237
6F358CD5E6CAE5DEC6402CBBB20F2EF9,637959.1466666667,298644.3261923533,35577.210599313374,12670.850616747348,26.779166666666665,187295.87348402,33342.69270833333,33461.55,339314.82047431334,53.67510809141446,44544.21,"Rasmussen, Nadia",2022-06-14T09:12:06.767
A2803931848147315DB257A5F3F4F07F,3101855.112372222,1487631.6931057544,340934.7473914679,19404.63914970961,83.1875,842766.91085831,61875.10224744445,614200.45,1614223.419266468,76.07131613008548,-31210.77,"Seah, Amelia",2022-01-14T07:24:47.39
56233368B703A2A5DC8F8B11A6BA0283,10041114.246663667,1816138.9225538075,8224975.324109861,113879.89372253182,72.225,1150649.63767892,375744.31487488747,251657.18,8224975.324109861,65.13019201185118,38087.79,"syrjanen, Taina",2024-04-23T12:43:45.997
5BD7D66754CD0D2A64DDA709ACA1C052,1937399.9235299998,1049187.41160172,-18989.57140505372,16154.621683592122,54.981944444444444,358460.96345462,126084.13814710002,406781.20999999996,888212.5119282797,68.3694867475678,157861.1,"Andersen, Thomas",2022-04-05T14:53:51.017
557C01F1721216B67C3F30CAAC37C7CD,1078674.6666666667,1038039.0296666668,40635.63699999999,747.6084998083555,54.354166666666664,942864.253,26191.666666666668,63415.95999999999,40635.63699999999,43.16706348619512,5567.15,"Contreras, Catherine",2023-03-01T22:42:20.183
0DE071B2BC3DCC968063B3C51F8AFC90,2806966.9987500003,90274.59693260529,2716692.401817395,35171.33328493769,77.24166666666666,21447.59694823029,34659.999984375,0.0,2716692.401817395,66.18604002958803,34167.0,"Mohlin, Max",2024-09-02T12:05:10.08
356D89D0EF2126659E475FA686F56545,5950345.427037038,1768508.1166675927,2843503.977036113,49994.568094080554,83.64583333333333,987185.653,367953.2236675926,458632.97,4181837.310369446,72.30659281758085,-45263.729999999996,"Lin, Zackary",2023-12-11T20:02:48.693
433D2792C02F56CB4FE13C69BB4E55B0,2630188.8366789995,669086.3359590425,1284835.8340532905,46398.324149525804,42.266666666666666,439716.482,147568.0239590425,59649.51,1961102.5007199573,99.84749757382504,22152.32,"Bergh, Oliver",2024-03-15T10:22:30.543
4B8D8DF767307B7F5E84A761442B695A,1715754.16645,803825.5754266351,161995.25769003155,19456.206049036144,46.87083333333333,365386.11085576,98655.864570875,336550.06,911928.5910233648,75.78983516483517,3233.54,"Andersen, Thomas",2022-06-24T12:51:41.587
F7919DAEC7F2911A48F3010859D55FA4,2315797.3333333335,1148307.794701787,-246510.46136845276,23118.604725377172,50.5,589148.34803512,131406.66666666666,389951.44,1167489.5386315472,67.33285989652023,37801.340000000004,"Andersen, Thomas",2024-07-05T06:08:42.77
56F951129BA83C40D3E9C3C7837D6063,,,,,,,,,,,,"Dulin, Kyrylo",2024-03-04T10:33:32.4
35D4F3F85C0B6D7DED40A3F8196EBDBC,682069.444,58111.75277654997,-146458.97544321674,16197.92816588729,38.520833333333336,28822.04584654997,22167.25693,0.0,623957.69122345,69.49411470072627,7122.45,"Andersen, Thomas",2024-04-19T08:47:12.18
CF435F5276A52C9A32B0CD5B560D873E,1539901.3966666667,608053.754415,931847.6422516668,24835.472975058303,37.520833333333336,406399.40504,54837.859375,108193.11,931847.6422516668,69.36736356231333,38623.38,"Contreras, Catherine",2022-07-22T15:52:54.84
28A39A562ABA6C84FB8FD11A5E45ECED,2184711.651071,678165.1728266825,1506546.4782443175,70221.62648643157,21.454166666666666,417622.25591152,81926.6869151625,178616.23,1506546.4782443175,71.50451887293993,0.0,"Ngunza, Jose",2024-04-26T13:40:28.13
1F0D7E5A23A8B0B1BF2B66AC9777B4A0,3824923.379444445,1175583.2118680554,1277006.8342430561,30888.590732005512,85.77083333333333,556039.7335,212964.83836805556,341564.67000000004,2649340.1675763894,80.86997836932196,65013.97,"syrjanen, Taina",2024-07-30T10:52:20.647
C5282A9E1D3A895485CA1BC6B58B0475,1958858.8765999998,514330.94598858,904233.1389447533,40772.28076522883,35.42916666666667,162350.96249908,63662.9134895,273627.18,1444527.93061142,64.15094339622641,14689.89,"Heng, Rainer",2024-08-28T11:28:42.357
E39C1DD55D3986E84F2D6D871BC83CCF,1402355.4333333333,914862.881,487492.5523333334,9802.676581578507,49.730555555555554,639249.286,51770.135,153583.39,487492.5523333334,58.25846579129234,70260.07,"Contreras, Catherine",2022-04-04T19:44:57.307
435DFE2E604479E778C763564668C8C9,6714851.252000001,2128032.7207173,4586818.5312827015,67793.84453182956,67.65833333333333,1482470.9307173,241001.25,254130.92,4586818.5312827015,88.13568534640712,150429.62,"Sandhu, Shawn",2023-12-07T02:39:27.497
D7141372CF2C0D8BA304EC9D963DC7B3,1051571.6474000001,1057983.0212775,-6411.373877499893,-127.80147264119388,50.166666666666664,488693.5445,39433.9367775,529855.54,-6411.373877499893,3.703703703703703,0.0,"Contreras, Catherine",2022-12-03T21:14:47.7
01D3CBFD8F42B5DBF5911BE00EE0191B,1365033.1244444444,701205.4747916667,663827.6496527777,14080.30366033289,47.145833333333336,532768.165,47610.11979166666,110164.26,663827.6496527777,46.97885196374622,10662.93,"Contreras, Catherine",2022-12-04T20:14:44.04
3F0575AC8C3CE5A3E7B44EC0553347B3,2900130.5513888886,1792984.2655277778,-188696.76961084176,13242.936601986908,83.60277777777777,1227830.9445,57745.61102777778,615048.02,1107146.285861111,79.30366116295764,-107640.31,"Andersen, Thomas",2023-09-26T15:07:13.473
4A7AF2816744D1AAC7B6F5A5E9ED3102,894015.9988777778,391303.69119659776,159420.64101451344,20501.436506964015,24.520833333333332,238298.06123307,29055.519963527775,124929.35,502712.3076811801,81.61838161838163,-979.24,"Andersen, Thomas",2023-04-20T11:17:12.523
BBC56777049B378B7FE6706F6432E7E2,913074.2333333334,105276.05625000008,807798.1770833333,168437.49999999997,4.795833333333333,8.731149e-11,31472.65625,0.0,807798.1770833333,31.11111111111111,73803.4,"Bruno, Austin",2023-03-15T20:46:02.36
6D60FC46BF87A29690DF60C06FB8EC84,1039210.74575,733242.913645095,-210982.4513117615,7452.027573084761,41.05833333333333,360172.33576447,59754.617880625,254658.25,305967.8321049051,75.9898369680288,58657.71,"Andersen, Thomas",2022-05-04T12:36:14.807
F524CF611C509736304113A96DAB96A0,2831476.25,894412.3910486,1937063.8589514003,59986.4936965595,32.291666666666664,659364.2247986,70786.90625,155186.26,1937063.8589514003,66.9334916864608,9075.0,"Contreras, Catherine",2024-02-06T16:49:51.007
910E4888F92362185189B726C552782E,4132063.302768,671287.1627679834,2311753.9177777944,48190.90281205299,71.81388888888888,-1.664739102e-08,212080.7,503.16,3460776.1400000164,91.93506894422721,458703.302768,"Heng, Rainer",2024-09-05T07:59:35.023
D2CC04D946AA838650FC80B4E824EF49,7502295.133333333,1673243.107,5829052.026333333,71419.87371451908,81.61666666666667,1032020.852,278290.625,353651.29,5829052.026333333,73.18833244153929,9280.34,"Contreras, Catherine",2022-01-08T15:25:17.11
AE215FFF2FEFA4C3913D31C6263DCC0B,2601420.6434777775,1519292.7574444443,1082127.886033333,12810.037123803882,84.475,863446.778,101133.56944444444,90108.94,1082127.886033333,53.911133637438745,464603.47,"Contreras, Catherine",2023-03-01T22:55:54.203
77D85186867F6B9FB418E60ABDBC436B,779544.858,171524.43273500004,357204.45304277784,60604.23703063613,10.032638888888888,64753.8,25083.962735,73229.22,608020.4252650001,99.965858654831,8457.449999999999,"Rasmussen, Nadia",2024-03-22T10:25:12.313
8CC2E0735B0FCF43EE6950F91B622AAA,1855137.8938177777,679676.3664040344,719861.5274137433,41280.475062818026,28.475,347461.79803679,103417.15836724444,181076.21,1175461.5274137433,48.742586892875906,47721.19999999999,"Andersen, Thomas",2024-06-03T15:28:00.043
4D1C227FE90D284B6737767B4D9FC0BB,1859415.1666666665,564442.2675,482472.89916666644,15938.127989743587,81.25,352967.265,83673.6825,126210.5,1294972.8991666664,67.12720343020486,1590.8200000000002,"Andersen, Thomas",2022-01-04T16:33:24.73
886F5CAF52B7B7BE3030DE8AC4CE2D78,1074651.5863506666,651471.3134901634,-208219.72713949677,7372.4786212631225,57.4,487953.759,58525.77449016334,69770.24,423180.27286050323,35.68331389078423,35221.54,"Eden, Peter",2022-06-07T06:44:16.223
EBC3BE82A903DA460C0E2A9A5B7F6A01,1822901.491338889,1124561.05295228,-244556.0616133908,9628.231411428422,72.5305,741204.10584203,82030.56711025,289408.95,698340.4383866092,70.8162944322114,11917.43,"Nygaard, Nicolai",2022-01-17T10:06:53.11
895F74F35FCF145AFC2C36DE12D1A217,3975000.0,1955671.41423639,2019328.58576361,45385.25305914778,44.49305555555556,875498.91423639,149062.5,856110.0,2019328.58576361,90.1011845423843,75000.0,"Bradbury, Mike",2023-06-29T20:43:21.163
9B28A064F065566F29B0695C0044C5EA,711916.0866666666,645396.4658824033,-386313.71254907,1909.6541851941633,34.833333333333336,398549.01379907,39128.70208333334,152843.3,66519.62078426336,71.1168164313222,54875.45,"Bergh, Oliver",2024-01-18T14:06:33.557
