voyage_id,revenue,expenses,pnl,tce,days,bunkers,commission,port,sailedIn,efficiency,expense,modified_by,modified_date
CF651AF344F7A0E9D68D6536EE6B307B,825000.0,332694.44530341,66172.22136325669,18484.56400612979,26.633333333333333,227256.94530341,47437.5,38000.0,492305.55469659,7.696419903645965,20000.0,"Biork, Ellen",2024-01-17T07:43:25.287
06DA7B821CA85F3231938535E44AA635,641571.3,311702.71390338,157329.4291521756,30144.102295921617,10.943055555555556,123351.64665338,20851.067250000004,152500.0,329868.58609662007,37.74936679675344,15000.0,"Webb, Alex",2024-05-08T14:37:37.17
E7FB52F6DA6506089FAFDFEC65EE9E58,1382505.0,467701.23208950006,571893.3512438332,50687.499549467844,18.047916666666666,303207.1945895,79494.0375,85000.0,914803.7679104998,100.0,0.0,"Drenck, Frederik",2022-05-02T13:16:48.65
FF1FF7ACC58B53368764536AD9CD2912,1050000.0,390236.24904759997,139658.54261906672,20930.576576225598,31.521527777777777,192986.2490476,47250.0,130000.0,659763.7509524,62.68657230787773,20000.0,"Zander, Johan",2020-12-04T07:25:07.48
740CFAB83F65204DCCF27ED2542512CF,654570.0,367546.45468212,-110970.37829323113,10637.341532820672,26.98263888888889,263908.67968212,37637.775,56000.0,287023.54531788,40.89335914475531,10000.0,"Stranne, William",2022-01-31T11:21:37.113
D644037813A450A37FBE18D9ADA359B9,2237761.25,1139769.73004804,396874.8532852932,24273.946645953423,45.233333333333334,859415.31129804,77354.41875000001,203000.0,1097991.5199519598,51.122957161664175,0.0,"Webb, Alex",2022-11-23T18:12:09.457
0FDB2BF260E37A8B9D6DDB0CC318DF83,1095209.25,513814.61079214996,121835.26420784998,20874.368076876955,27.852083333333333,350840.07891715,62974.531875,100000.0,581394.63920785,58.18695656695802,0.0,"Gronning, Thomas",2023-02-07T13:44:40.297
5236AE6116FD7BFF85ED6DB5761248C5,1056562.5,1126734.35993914,-70171.85993914003,-2469.5720192673375,28.414583333333333,550876.64618914,39621.09375,536236.62,-70171.85993914003,10.696385249450154,0.0,"Ngunza, Jose",2022-07-15T13:04:14.287
2F3F2E14C634FDD8996C6A55547D1AD2,1011387.5,559949.45849258,451438.04150742,38819.46612747431,11.629166666666666,207022.42724258,37927.03125,315000.0,451438.04150742,19.161371328887213,0.0,"ErikssonO, Oscar",2022-07-08T15:23:31.05
21ECFF2B28A17FAC8EA74AB59154AEB0,2199145.0,1163253.189001923,1035891.810998077,34255.36691859714,30.240277777777777,707342.81729044,82467.9375,235000.0,1035891.810998077,48.56881719988597,138442.43421148293,"ErikssonO, Oscar",2024-04-08T10:16:03.117
723035CD2B8D3057C3F80B1822C384C1,2408700.0,536342.40964139,1486288.1459141655,92146.10150773748,20.319444444444443,317842.15964139,138500.25,80000.0,1872357.59035861,88.5067120893049,0.0,"Gronning, Thomas",2022-11-24T13:27:23.563
C7831BB6860EF7FDD8A2C37CA7F30F48,1155436.0,395930.0411409228,314830.9588590771,47824.06667353496,15.88125,196689.70732304,66437.57,115000.0,759505.9588590771,100.0,17802.7638178828,"Hansen, Mark",2024-03-27T13:24:27.383
5F9C912D19F82815B2FC6101196A2874,490000.0,194784.20352450002,156779.33814216664,41583.75691330529,7.0993055555555555,63859.2035245,15925.0,95000.0,295215.7964755,78.49079308606342,20000.0,"Webb, Alex",2023-05-25T16:32:33.917
EB2550F715183E26D05A83D232DF84BD,786000.0,543561.47345458,-263819.1123434689,7302.976282850907,33.19722222222222,333516.47345458,25545.0,154500.0,242438.52654542,42.03588515275782,30000.0,"Fdemosteyrin, Manuel",2022-10-17T16:04:56.073
6F358CD5E6CAE5DEC6402CBBB20F2EF9,430000.0,273463.49977791996,-74303.77755569774,8815.508811880924,17.756944444444443,173738.49977792,24725.0,65000.0,156536.50022208,54.56864721810961,10000.0,"Zander, Johan",2021-03-22T01:42:51.607
A2803931848147315DB257A5F3F4F07F,3035000.0,1650126.22507027,140252.43378389673,17031.062795374713,81.31458333333333,699426.22507027,60700.0,755000.0,1384873.77492973,74.2030982576631,135000.0,"Zander, Johan",2019-11-01T03:50:32.22
56233368B703A2A5DC8F8B11A6BA0283,7758465.0,1606168.90433435,4642921.09566565,114129.55076017439,53.90625,1045226.46683435,290942.4375,240000.0,6152296.09566565,65.93620380558359,30000.0,"Ngunza, Jose",2023-11-06T18:23:31.947
5BD7D66754CD0D2A64DDA709ACA1C052,1552000.0,836574.38223908,-10150.423905746662,16269.173753229077,43.97430555555555,294434.38223908,108640.00000000001,413500.0,715425.61776092,64.23575563526572,20000.0,"Alkhayyat, Abdullah",2021-04-19T06:37:16.933
557C01F1721216B67C3F30CAAC37C7CD,1012943.75,915310.65621295,97633.09378704999,1797.6173769767547,54.3125,807987.06246295,25323.59375,78500.0,97633.09378704999,44.278837078574355,3500.0,"ErikssonO, Oscar",2021-08-06T15:11:07.74
0DE071B2BC3DCC968063B3C51F8AFC90,2255234.375,150332.24021526217,328593.80145140435,33179.63366380986,63.43958333333333,22141.810527762165,28190.4296875,0.0,2104902.1347847376,97.79789898121417,100000.0,"Rauston, Gustav",2024-06-24T08:06:29.137
356D89D0EF2126659E475FA686F56545,5611250.0,1573115.78183192,3018323.107056969,63355.01426366576,63.738194444444446,498042.03183192,346568.75000000006,588505.0,4038134.21816808,70.72832244379997,140000.0,"Zander, Johan",2022-10-03T08:39:23.29
433D2792C02F56CB4FE13C69BB4E55B0,1280866.0,381030.40645956,609591.1490959956,49604.28966764542,18.14027777777778,192380.61145956,73649.795,115000.0,899835.5935404401,84.02133208380667,0.0,"Binne, Frederik",2023-10-05T14:52:21.12
4B8D8DF767307B7F5E84A761442B695A,1600000.0,810576.23778629,163695.63721371,20816.536057934452,37.922916666666666,333576.23778629,92000.0,365000.0,789423.76221371,74.48526760064111,20000.0,"Binne, Frederik",2021-12-29T16:06:19.507
F7919DAEC7F2911A48F3010859D55FA4,1925000.0,1060487.33219018,-279131.7766346242,21165.979353341623,40.84444444444444,541799.83219018,110687.5,393000.0,864512.66780982,63.084722724523054,15000.0,"Biork, Ellen",2023-11-23T07:18:11.66
56F951129BA83C40D3E9C3C7837D6063,,,,,,,,,,,,"Backlund, Ulf",2021-06-02T12:53:31.257
35D4F3F85C0B6D7DED40A3F8196EBDBC,700000.0,46766.36258038558,-135946.91813594103,16554.732192045984,39.45902777777778,24016.362580385583,22750.0,0.0,653233.6374196145,88.6988959583553,0.0,"Webb, Alex",2024-01-02T14:57:29.69
CF435F5276A52C9A32B0CD5B560D873E,1117090.0,571042.0387585,546047.9612415,25636.89035857194,21.299305555555556,354151.1637585,41890.875,175000.0,546047.9612415,77.20730049930916,0.0,"Biork, Ellen",2022-01-28T18:17:19.547
28A39A562ABA6C84FB8FD11A5E45ECED,1987336.0,662925.29218708,823463.4855906977,74026.76005320052,17.89097222222222,373400.19218708,74525.09999999999,215000.0,1324410.70781292,76.30386610252783,0.0,"Bradbury, Mike",2023-09-21T19:57:02.88
1F0D7E5A23A8B0B1BF2B66AC9777B4A0,1980000.0,547979.16787037,887676.3876851856,42091.60862743498,34.02152777777778,309129.16787037,113850.0,90000.0,1432020.83212963,64.60793070712214,35000.0,"Tjua, Jermaine",2023-06-28T05:50:49.637
C5282A9E1D3A895485CA1BC6B58B0475,1007428.32,352990.46490838,483648.44536939776,58435.57458497754,11.199305555555556,115249.04450838,32741.4204,205000.0,654437.85509162,60.22986646885711,0.0,"Webb, Alex",2024-03-11T15:54:38.19
E39C1DD55D3986E84F2D6D871BC83CCF,676845.0,432672.26914863,244172.73085137003,9293.459122111668,26.273611111111112,357290.58164863,25381.6875,50000.0,244172.73085137003,43.505195956283295,0.0,"Biork, Ellen",2021-07-13T07:18:10.027
435DFE2E604479E778C763564668C8C9,5650000.0,1684903.44651225,3965096.55348775,68909.93068891791,57.540277777777774,1299338.75651225,211875.0,173689.69,3965096.55348775,80.6461588449439,0.0,"Ngunza, Jose",2023-02-25T00:05:08.53
D7141372CF2C0D8BA304EC9D963DC7B3,750375.0,974284.8822047999,-223909.88220479997,-5577.798677903885,40.143055555555556,426145.8197048,28139.0625,520000.0,-223909.88220479997,3.970145985757676,0.0,"Bradbury, Mike",2022-05-12T15:06:43.76
01D3CBFD8F42B5DBF5911BE00EE0191B,1117090.0,746608.4608858,370481.53911420004,11625.73637090475,31.867361111111112,534717.5858858,41890.875,170000.0,370481.53911420004,48.44349702510529,0.0,"Biork, Ellen",2022-01-25T16:37:32.557
3F0575AC8C3CE5A3E7B44EC0553347B3,2717250.0,1937521.09668478,-260065.8883514466,10685.893948778164,72.96805555555555,1219676.09668478,54345.0,728500.0,779728.90331522,78.81428995384525,-65000.0,"Tjua, Jermaine",2022-10-05T10:05:53.007
4A7AF2816744D1AAC7B6F5A5E9ED3102,802570.0,381071.5831757,97894.25015763333,18235.17260709004,23.114583333333332,219988.0581757,26083.525,125000.0,421498.41682429996,84.89754332857815,10000.0,"Zander, Johan",2021-05-17T01:59:23.38
BBC56777049B378B7FE6706F6432E7E2,525000.0,22934.05723551,502065.94276449,148302.55540120322,3.3854166666666665,3246.557235510001,19687.5,0.0,502065.94276449,72.18045112781954,0.0,"Ngunza, Jose",2023-03-03T23:05:23.443
6D60FC46BF87A29690DF60C06FB8EC84,923000.0,531995.46358785,-10767.712983683276,12253.194325117975,31.910416666666666,158922.96358785,53072.5,230000.0,391004.53641215,79.23381575774421,90000.0,"Hebel, Nicolai",2021-01-26T09:01:13.427
F524CF611C509736304113A96DAB96A0,2881476.25,1116382.8342005,1765093.4157995,51131.25163450573,34.520833333333336,811845.9279505,72036.90625,232500.0,1765093.4157995,66.4137453777726,0.0,"ErikssonO, Oscar",2023-07-06T15:38:55.933
910E4888F92362185189B726C552782E,2660283.4853434903,224783.48534349012,1635555.5555555555,48713.38287381068,49.99652777777778,0.0,149500.0,0.0,2435500.0,100.0,75283.48534349012,"Tjua, Jermaine",2024-07-25T04:16:07.03
D2CC04D946AA838650FC80B4E824EF49,5800000.0,1460532.6455777101,4339467.35442229,81399.98945338618,53.31041666666667,748032.64557771,217500.0,465000.0,4339467.35442229,74.22809253038453,30000.0,"Bradbury, Mike",2019-11-01T14:09:52.507
AE215FFF2FEFA4C3913D31C6263DCC0B,1089318.75,758726.38608048,330592.36391952,10013.31462799438,33.015277777777776,484483.74545548,51742.640625,182500.0,330592.36391952,60.94031809206418,40000.0,"Biork, Ellen",2021-07-13T07:57:22.4
77D85186867F6B9FB418E60ABDBC436B,659750.0,176409.85497098,322142.22836235334,74960.66869593848,6.447916666666667,74967.97997098,21441.875,80000.0,483340.14502902003,100.0,0.0,"Webb, Alex",2023-08-01T14:47:15
8CC2E0735B0FCF43EE6950F91B622AAA,1721904.38604,477352.03758259,841174.5706796322,49365.23197935958,25.211111111111112,179068.73055979,95783.3070228,177500.0,1244552.34845741,48.25427570861337,25000.0,"Alkhayyat, Abdullah",2022-06-17T08:02:48.387
4D1C227FE90D284B6737767B4D9FC0BB,712472.0,319974.35454724997,146365.70100830556,15946.635709504275,24.613194444444446,202913.11454725,32061.239999999998,85000.0,392497.64545275003,54.986755566947444,0.0,"Ostenfeldt, Anton",2019-07-02T15:37:28.66
886F5CAF52B7B7BE3030DE8AC4CE2D78,695590.0000000001,586017.0942451201,-317586.1220228977,2821.6703497385015,38.83263888888889,453520.66924512,39996.42500000001,72500.0,109572.90575488005,33.621178651693256,20000.0,"Alkhayyat, Abdullah",2021-08-18T06:59:39.847
EBC3BE82A903DA460C0E2A9A5B7F6A01,1416800.0,993993.728129,-235165.2559067778,8353.67687244268,50.613194444444446,605237.728129,63756.0,310000.0,422806.27187099995,85.68707118971741,15000.0,"Drenck, Frederik",2021-09-20T07:50:18.31
895F74F35FCF145AFC2C36DE12D1A217,3975000.0,2011327.43353807,1963672.56646193,36331.600869911075,54.048611111111114,937264.93353807,149062.5,850000.0,1963672.56646193,72.89952380351609,75000.0,"Bradbury, Mike",2023-06-14T21:22:11.497
9B28A064F065566F29B0695C0044C5EA,290755.25,318977.24513677,-239553.24513677004,-1736.070442861669,16.25625,147258.81826177,16718.426875,110000.0,-28221.995136770012,34.388658910226766,45000.0,"Binne, Frederik",2021-09-30T17:36:11.85
8C3605698F49A5F431A634FFD393EA73,475000.0,285964.02472975,-129652.91361863888,9490.68420574437,19.918055555555554,134651.52472975,27312.5,99000.0,189035.97527025,34.30736970104621,25000.0,"Fdemosteyrin, Manuel",2022-02-11T21:35:19.78
1C65AFEAA270402421447F3224619890,575000.0,258992.96541423,9127.347085769987,14673.829602512295,21.535416666666666,165930.46541423,33062.5,50000.0,316007.03458577,92.06408712495649,10000.0,"Gronning, Thomas",2021-06-21T12:44:22.623
1B2E19635061ABF9D6E834EBF8D3C3EE,1025000.0,337984.51443451,419685.10362104553,39191.153952157256,17.52986111111111,166859.51443451,46125.0,125000.0,687015.48556549,57.64221122193467,0.0,"Fdemosteyrin, Manuel",2023-09-12T16:32:42.743
06458016393A992D298F3E1E097A00F2,1241461.0,734543.0299155,506917.9700844999,15290.04161876961,33.15347222222222,532988.2424155,46554.7875,155000.0,506917.9700844999,37.250934564225204,0.0,"Bradbury, Mike",2021-11-16T20:29:12.71
